Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,30,31,32,33,34,,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,48,37,31,29,27,46,33,23
09:11,28,39,34,22,20,41,19,30
09:22,25,9,35,44,32,49,21,50
09:33,47,52,43,3,7,53,42,5
09:44,40,45,34,29,2,30,36,46
09:55,35,41,6,39,8,48,32,4
10:06,17,33,47,15,50,1,42,28
10:17,31,18,,,53,38,11,16
10:28,40,14,37,13,,,12,51
10:39,,,26,44,9,38,5,10
10:50,6,8,43,27,1,36,21,24
11:01,17,20,10,45,4,51,49,13
11:12,22,12,23,3,18,19,14,7
11:23,16,15,11,25,2,26,24,52

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,28,34,12,13,21,30,32,15
14:07,22,24,8,7,20,9,14,38
14:15,35,37,2,19,31,42,5,27
14:22,4,3,33,29,6,16,17,43
14:30,47,8,18,26,9,36,10,1
14:37,25,39,12,44,31,30,14,51
14:45,37,4,11,35,40,5,22,23
14:52,3,52,41,7,27,48,2,51
15:00,32,18,42,34,50,38,21,16
15:07,15,39,11,36,20,26,1,47
15:15,45,52,6,28,2,53,49,29
15:22,40,37,43,46,13,16,24,48
15:30,33,,10,15,4,41,22,7
15:37,17,30,49,50,9,19,42,47
15:45,23,48,34,13,14,53,44,46
15:52,31,45,18,3,25,8,38,27
16:00,51,33,21,36,50,5,43,39
16:07,32,12,52,28,1,20,35,40
16:15,41,53,17,46,25,26,49,6
16:22,44,45,10,11,29,19,24,23

